The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",
Latitude,,52.476145,,52.437165,,
Longitude,,-1.874978,,-1.829999,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,West Midlands Urban Area,,
Local Authority,,"Birmingham",,"Birmingham",,
Date,Time,"Ozone",Status,"Ozone",Status
2018-10-16,06:00:00,5.63785,V ugm-3,26.14367,V ugm-3
2018-10-16,07:00:00,10.32775,V ugm-3,22.85077,V ugm-3
2018-10-16,08:00:00,9.18022,V ugm-3,23.34969,V ugm-3
2018-10-16,09:00:00,6.33635,V ugm-3,22.90066,V ugm-3
2018-10-16,10:00:00,4.78968,V ugm-3,21.00474,V ugm-3
2018-10-16,11:00:00,6.78538,V ugm-3,17.76173,V ugm-3
2018-10-16,12:00:00,12.12388,V ugm-3,26.29335,V ugm-3
2018-10-16,13:00:00,14.96775,V ugm-3,34.37593,V ugm-3
2018-10-16,14:00:00,11.77463,V ugm-3,34.62539,V ugm-3
2018-10-16,15:00:00,10.97635,V ugm-3,36.77077,V ugm-3
2018-10-16,16:00:00,14.91786,V ugm-3,34.32604,V ugm-3
2018-10-16,17:00:00,9.87872,V ugm-3,23.89851,V ugm-3
2018-10-16,18:00:00,2.14538,V ugm-3,15.46668,V ugm-3
2018-10-16,19:00:00,3.14323,V ugm-3,25.59485,V ugm-3
2018-10-16,20:00:00,7.78323,V ugm-3,29.78582,V ugm-3
2018-10-16,21:00:00,4.59011,V ugm-3,30.23486,V ugm-3
2018-10-16,22:00:00,13.72044,V ugm-3,31.88131,V ugm-3
2018-10-16,23:00:00,29.18711,V ugm-3,40.26325,V ugm-3
2018-10-16,24:00:00,30.08518,V ugm-3,39.06583,V ugm-3
2018-10-17,01:00:00,26.74238,V ugm-3,36.85393,V ugm-3
2018-10-17,02:00:00,31.13292,V ugm-3,37.96819,V ugm-3
2018-10-17,03:00:00,32.43012,V ugm-3,38.36733,V ugm-3
2018-10-17,04:00:00,22.50152,V ugm-3,41.80991,V ugm-3
2018-10-17,05:00:00,13.37119,V ugm-3,36.62109,V ugm-3
2018-10-17,06:00:00,3.04344,V ugm-3,31.18281,V ugm-3
2018-10-17,07:00:00,1.3471,V ugm-3,17.9613,V ugm-3
2018-10-17,08:00:00,1.69635,V ugm-3,8.6314,V ugm-3
2018-10-17,09:00:00,4.83957,V ugm-3,13.82022,V ugm-3
2018-10-17,10:00:00,12.07399,V ugm-3,31.43228,V ugm-3
2018-10-17,11:00:00,21.40388,V ugm-3,27.59055,V ugm-3
2018-10-17,12:00:00,27.09163,V ugm-3,33.87701,V ugm-3
2018-10-17,13:00:00,33.87701,V ugm-3,45.40218,V ugm-3
2018-10-17,14:00:00,29.88561,V ugm-3,51.58885,V ugm-3
2018-10-17,15:00:00,26.79227,V ugm-3,47.14841,V ugm-3
2018-10-17,16:00:00,21.05464,V ugm-3,45.45207,V ugm-3
2018-10-17,17:00:00,14.81807,V ugm-3,30.23486,V ugm-3
2018-10-17,18:00:00,7.38409,V ugm-3,20.00689,V ugm-3
2018-10-17,19:00:00,2.79398,V ugm-3,8.08259,V ugm-3
2018-10-17,20:00:00,2.79398,V ugm-3,7.63355,V ugm-3
2018-10-17,21:00:00,5.58796,V ugm-3,5.18882,V ugm-3
2018-10-17,22:00:00,8.6314,V ugm-3,6.83527,V ugm-3
2018-10-17,23:00:00,5.3385,V ugm-3,7.78323,V ugm-3
2018-10-17,24:00:00,7.53377,V ugm-3,7.18452,V ugm-3
2018-10-18,01:00:00,7.38409,V ugm-3,9.57936,V ugm-3
2018-10-18,02:00:00,16.49779,V ugm-3,22.50152,V ugm-3
2018-10-18,03:00:00,19.50797,V ugm-3,34.92475,V ugm-3
2018-10-18,04:00:00,7.73334,V ugm-3,27.09163,V ugm-3
2018-10-18,05:00:00,1.94581,V ugm-3,14.76818,V ugm-3
2018-10-18,06:00:00,1.14753,V ugm-3,5.58796,V ugm-3
2018-10-18,07:00:00,1.04774,V ugm-3,7.78323,V ugm-3
2018-10-18,08:00:00,3.3428,V ugm-3,15.06754,V ugm-3
2018-10-18,09:00:00,17.66195,V ugm-3,26.94195,V ugm-3
2018-10-18,10:00:00,25.19571,V ugm-3,31.88131,V ugm-3
2018-10-18,11:00:00,26.79227,V ugm-3,32.82927,V ugm-3
2018-10-18,12:00:00,28.23916,V ugm-3,35.12432,V ugm-3
2018-10-18,13:00:00,27.24131,V ugm-3,35.97249,V ugm-3
2018-10-18,14:00:00,26.39313,V ugm-3,35.67314,V ugm-3
2018-10-18,15:00:00,28.78797,V ugm-3,37.66884,V ugm-3
2018-10-18,16:00:00,29.98539,V ugm-3,40.41293,V ugm-3
2018-10-18,17:00:00,15.61635,V ugm-3,30.18496,V ugm-3
2018-10-18,18:00:00,2.6942,V ugm-3,18.90926,V ugm-3
2018-10-18,19:00:00,1.9957,V ugm-3,3.64215,V ugm-3
2018-10-18,20:00:00,1.19742,V ugm-3,3.64215,V ugm-3
2018-10-18,21:00:00,1.64645,V ugm-3,3.84172,V ugm-3
2018-10-18,22:00:00,1.79613,V ugm-3,3.74194,V ugm-3
2018-10-18,23:00:00,1.59656,V ugm-3,3.54237,V ugm-3
2018-10-18,24:00:00,1.29721,V ugm-3,3.79183,V ugm-3
2018-10-19,01:00:00,1.46351,V ugm-3,3.72531,V ugm-3
2018-10-19,02:00:00,1.53004,V ugm-3,3.29291,V ugm-3
2018-10-19,03:00:00,1.09763,V ugm-3,3.39269,V ugm-3
2018-10-19,04:00:00,1.04774,V ugm-3,3.19312,V ugm-3
2018-10-19,05:00:00,1.44688,V ugm-3,3.64215,V ugm-3
2018-10-19,06:00:00,1.44688,V ugm-3,3.79183,V ugm-3
2018-10-19,07:00:00,1.24731,V ugm-3,3.74194,V ugm-3
2018-10-19,08:00:00,1.54667,V ugm-3,3.89162,V ugm-3
2018-10-19,09:00:00,1.94581,V ugm-3,10.677,V ugm-3
2018-10-19,10:00:00,8.43183,V ugm-3,26.39313,V ugm-3
2018-10-19,11:00:00,25.09593,V ugm-3,49.09422,V ugm-3
2018-10-19,12:00:00,29.08733,V ugm-3,51.93809,V ugm-3
2018-10-19,13:00:00,38.5669,V ugm-3,65.70842,V ugm-3
2018-10-19,14:00:00,37.9183,V ugm-3,70.04907,V ugm-3
2018-10-19,15:00:00,35.67314,V ugm-3,67.15531,V ugm-3
2018-10-19,16:00:00,28.33894,V ugm-3,58.67358,V ugm-3
2018-10-19,17:00:00,16.16517,V ugm-3,42.5583,V ugm-3
2018-10-19,18:00:00,1.44688,V ugm-3,10.677,V ugm-3
2018-10-19,19:00:00,1.19742,V ugm-3,5.13893,V ugm-3
2018-10-19,20:00:00,1.54667,V ugm-3,5.3385,V ugm-3
2018-10-19,21:00:00,1.14753,V ugm-3,4.93936,V ugm-3
2018-10-19,22:00:00,1.04774,V ugm-3,7.9828,V ugm-3
2018-10-19,23:00:00,0.89807,V ugm-3,8.88087,V ugm-3
2018-10-19,24:00:00,1.04774,V ugm-3,9.18022,V ugm-3
2018-10-20,01:00:00,0.93133,V ugm-3,17.82825,V ugm-3
2018-10-20,02:00:00,2.32832,V ugm-3,15.21721,V ugm-3
2018-10-20,03:00:00,3.09334,V ugm-3,15.317,V ugm-3
2018-10-20,04:00:00,5.78753,V ugm-3,21.10453,V ugm-3
2018-10-20,05:00:00,2.6942,V ugm-3,20.95485,V ugm-3
2018-10-20,06:00:00,2.54452,V ugm-3,12.6727,V ugm-3
2018-10-20,07:00:00,2.29506,V ugm-3,13.02194,V ugm-3
2018-10-20,08:00:00,1.64645,V ugm-3,12.02409,V ugm-3
2018-10-20,09:00:00,5.73764,V ugm-3,16.21506,V ugm-3
2018-10-20,10:00:00,14.81807,V ugm-3,26.84217,V ugm-3
2018-10-20,11:00:00,34.67529,V ugm-3,40.01379,V ugm-3
2018-10-20,12:00:00,35.02454,V ugm-3,44.90325,V ugm-3
2018-10-20,13:00:00,33.52776,V ugm-3,52.88605,V ugm-3
2018-10-20,14:00:00,37.61894,V ugm-3,50.09207,V ugm-3
2018-10-20,15:00:00,39.96389,V ugm-3,53.73422,V ugm-3
2018-10-20,16:00:00,36.77077,V ugm-3,51.93809,V ugm-3
2018-10-20,17:00:00,21.10453,V ugm-3,43.95529,V ugm-3
2018-10-20,18:00:00,2.6443,V ugm-3,23.89851,V ugm-3
2018-10-20,19:00:00,1.3471,V ugm-3,7.68345,V ugm-3
2018-10-20,20:00:00,0.74839,V ugm-3,6.23656,V ugm-3
2018-10-20,21:00:00,0.99785,V ugm-3,6.13678,V ugm-3
2018-10-20,22:00:00,0.94796,V ugm-3,8.03269,V ugm-3
2018-10-20,23:00:00,0.79828,V ugm-3,11.12603,V ugm-3
2018-10-20,24:00:00,2.6443,V ugm-3,20.25636,V ugm-3
2018-10-21,01:00:00,8.91413,V ugm-3,26.54281,V ugm-3
2018-10-21,02:00:00,18.02782,V ugm-3,39.56475,V ugm-3
2018-10-21,03:00:00,14.41893,V ugm-3,43.15701,V ugm-3
2018-10-21,04:00:00,27.04174,V ugm-3,38.51701,V ugm-3
2018-10-21,05:00:00,15.36689,V ugm-3,28.33894,V ugm-3
2018-10-21,06:00:00,7.48388,V ugm-3,17.91141,V ugm-3
2018-10-21,07:00:00,1.9957,V ugm-3,10.12818,V ugm-3
2018-10-21,08:00:00,26.79227,V ugm-3,28.28905,V ugm-3
2018-10-21,09:00:00,31.83142,V ugm-3,42.95744,V ugm-3
2018-10-21,10:00:00,46.99874,V ugm-3,53.73422,V ugm-3
2018-10-21,11:00:00,48.79487,V ugm-3,56.97724,V ugm-3
2018-10-21,12:00:00,46.25035,V ugm-3,59.07272,V ugm-3
2018-10-21,13:00:00,46.5497,V ugm-3,62.5153,V ugm-3
2018-10-21,14:00:00,48.29594,V ugm-3,66.70627,V ugm-3
2018-10-21,15:00:00,40.21336,V ugm-3,61.71702,V ugm-3
2018-10-21,16:00:00,39.66454,V ugm-3,51.38928,V ugm-3
2018-10-21,17:00:00,41.95959,V ugm-3,52.48691,V ugm-3
2018-10-21,18:00:00,51.38928,V ugm-3,61.91659,V ugm-3
2018-10-21,19:00:00,48.39573,V ugm-3,51.2396,V ugm-3
2018-10-21,20:00:00,41.95959,V ugm-3,45.55185,V ugm-3
2018-10-21,21:00:00,37.21981,V ugm-3,48.29594,V ugm-3
2018-10-21,22:00:00,38.21766,V ugm-3,48.5454,V ugm-3
2018-10-21,23:00:00,41.46067,V ugm-3,60.17036,V ugm-3
2018-10-21,24:00:00,46.99874,V ugm-3,62.66498,V ugm-3
2018-10-22,01:00:00,55.8796,V ugm-3,67.92032,V ugm-3
2018-10-22,02:00:00,49.82598,V ugm-3,65.65853,V ugm-3
2018-10-22,03:00:00,41.66024,V ugm-3,52.88605,V ugm-3
2018-10-22,04:00:00,26.84217,V ugm-3,34.97464,V ugm-3
2018-10-22,05:00:00,10.82667,V ugm-3,19.15872,V ugm-3
2018-10-22,06:00:00,6.78538,V ugm-3,6.93506,V ugm-3
2018-10-22,07:00:00,6.6856,V ugm-3,15.26711,V ugm-3
2018-10-22,08:00:00,3.14323,V ugm-3,11.57506,V ugm-3
2018-10-22,09:00:00,10.72689,V ugm-3,23.44948,V ugm-3
2018-10-22,10:00:00,23.05034,V ugm-3,37.31959,V ugm-3
2018-10-22,11:00:00,34.02669,V ugm-3,58.5239,V ugm-3
2018-10-22,12:00:00,37.66884,V ugm-3,60.76907,V ugm-3
2018-10-22,13:00:00,39.36518,V ugm-3,61.81681,V ugm-3
2018-10-22,14:00:00,38.16776,V ugm-3,61.71702,V ugm-3
2018-10-22,15:00:00,34.37593,V ugm-3,57.57595,V ugm-3
2018-10-22,16:00:00,34.87486,V ugm-3,58.12476,V ugm-3
2018-10-22,17:00:00,22.45163,V ugm-3,49.29379,V ugm-3
2018-10-22,18:00:00,9.9785,V ugm-3,29.9355,V ugm-3
2018-10-22,19:00:00,3.9914,V ugm-3,5.68775,V ugm-3
2018-10-22,20:00:00,6.18667,V ugm-3,12.6228,V ugm-3
2018-10-22,21:00:00,13.92001,V ugm-3,28.6383,V ugm-3
2018-10-22,22:00:00,20.40603,V ugm-3,39.11572,V ugm-3
2018-10-22,23:00:00,24.89636,V ugm-3,44.50411,V ugm-3
2018-10-22,24:00:00,31.98109,V ugm-3,50.24175,V ugm-3
2018-10-23,01:00:00,32.796,V ugm-3,48.82813,V ugm-3
2018-10-23,02:00:00,46.03415,V ugm-3,50.69078,V ugm-3
2018-10-23,03:00:00,45.30239,V ugm-3,56.5282,V ugm-3
2018-10-23,04:00:00,41.36088,V ugm-3,57.62584,V ugm-3
2018-10-23,05:00:00,24.49722,V ugm-3,55.72992,V ugm-3
2018-10-23,06:00:00,15.11743,V ugm-3,48.89465,V ugm-3
2018-10-23,07:00:00,14.76818,V ugm-3,44.85336,V ugm-3
2018-10-23,08:00:00,9.72904,V ugm-3,41.76002,V ugm-3
2018-10-23,09:00:00,14.41893,V ugm-3,45.70153,V ugm-3
2018-10-23,10:00:00,23.9484,V ugm-3,47.29809,V ugm-3
2018-10-23,11:00:00,35.87271,V ugm-3,55.63014,V ugm-3
2018-10-23,12:00:00,37.66884,V ugm-3,61.71702,V ugm-3
2018-10-23,13:00:00,38.41723,V ugm-3,62.71487,V ugm-3
2018-10-23,14:00:00,26.04389,V ugm-3,57.2267,V ugm-3
2018-10-23,15:00:00,26.39313,V ugm-3,54.28304,V ugm-3
2018-10-23,16:00:00,24.29765,V ugm-3,49.8925,V ugm-3
2018-10-23,17:00:00,25.24561,V ugm-3,45.30239,V ugm-3
2018-10-23,18:00:00,25.04604,V ugm-3,44.20476,V ugm-3
2018-10-23,19:00:00,24.09808,V ugm-3,46.5996,V ugm-3
2018-10-23,20:00:00,30.03529,V ugm-3,48.69508,V ugm-3
2018-10-23,21:00:00,28.28905,V ugm-3,48.14626,V ugm-3
2018-10-23,22:00:00,28.38883,V ugm-3,46.69938,V ugm-3
2018-10-23,23:00:00,27.49077,V ugm-3,47.09852,V ugm-3
2018-10-23,24:00:00,28.48862,V ugm-3,47.19831,V ugm-3
2018-10-24,01:00:00,32.796,V ugm-3,49.22727,V ugm-3
2018-10-24,02:00:00,27.54066,V ugm-3,45.15271,V ugm-3
2018-10-24,03:00:00,32.43012,V ugm-3,44.70368,V ugm-3
2018-10-24,04:00:00,36.07228,V ugm-3,46.30024,V ugm-3
2018-10-24,05:00:00,30.28475,V ugm-3,44.10497,V ugm-3
2018-10-24,06:00:00,25.04604,V ugm-3,37.46927,V ugm-3
2018-10-24,07:00:00,22.80087,V ugm-3,38.66669,V ugm-3
2018-10-24,08:00:00,32.18066,V ugm-3,46.00089,V ugm-3
2018-10-24,09:00:00,31.53206,V ugm-3,53.98369,V ugm-3
2018-10-24,10:00:00,44.85336,V ugm-3,61.11831,V ugm-3
2018-10-24,11:00:00,46.64949,V ugm-3,60.5695,V ugm-3
2018-10-24,12:00:00,44.20476,V ugm-3,61.26799,V ugm-3
2018-10-24,13:00:00,44.65379,V ugm-3,62.71487,V ugm-3
2018-10-24,14:00:00,45.9011,V ugm-3,61.91659,V ugm-3
2018-10-24,15:00:00,44.45422,V ugm-3,60.32003,V ugm-3
2018-10-24,16:00:00,40.11357,V ugm-3,56.62799,V ugm-3
2018-10-24,17:00:00,28.48862,V ugm-3,50.79057,V ugm-3
2018-10-24,18:00:00,19.90711,V ugm-3,34.87486,V ugm-3
2018-10-24,19:00:00,21.70324,V ugm-3,37.9183,V ugm-3
2018-10-24,20:00:00,41.61035,V ugm-3,54.5824,V ugm-3
2018-10-24,21:00:00,52.88605,V ugm-3,65.25939,V ugm-3
2018-10-24,22:00:00,52.23745,V ugm-3,63.8624,V ugm-3
2018-10-24,23:00:00,58.17466,V ugm-3,67.75402,V ugm-3
2018-10-24,24:00:00,59.92089,V ugm-3,71.94499,V ugm-3
2018-10-25,01:00:00,59.73795,V ugm-3,70.11559,V ugm-3
2018-10-25,02:00:00,63.26369,V ugm-3,72.59359,V ugm-3
2018-10-25,03:00:00,68.20305,V ugm-3,75.93639,V ugm-3
2018-10-25,04:00:00,67.50455,V ugm-3,79.1794,V ugm-3
2018-10-25,05:00:00,57.57595,V ugm-3,75.48735,V ugm-3
2018-10-25,06:00:00,44.65379,V ugm-3,70.19875,V ugm-3
2018-10-25,07:00:00,42.75787,V ugm-3,66.70627,V ugm-3
2018-10-25,08:00:00,40.11357,V ugm-3,59.27229,V ugm-3
2018-10-25,09:00:00,37.41938,V ugm-3,61.81681,V ugm-3
2018-10-25,10:00:00,37.81852,V ugm-3,58.42412,V ugm-3
2018-10-25,11:00:00,36.07228,V ugm-3,58.5738,V ugm-3
2018-10-25,12:00:00,33.42798,V ugm-3,54.43272,V ugm-3
2018-10-25,13:00:00,30.18496,V ugm-3,55.82971,V ugm-3
2018-10-25,14:00:00,28.33894,V ugm-3,55.77982,V ugm-3
2018-10-25,15:00:00,31.53206,V ugm-3,49.64304,V ugm-3
2018-10-25,16:00:00,28.73808,V ugm-3,55.82971,V ugm-3
2018-10-25,17:00:00,27.34109,V ugm-3,54.48261,V ugm-3
2018-10-25,18:00:00,27.44088,V ugm-3,54.73207,V ugm-3
2018-10-25,19:00:00,16.16517,V ugm-3,41.46067,V ugm-3
2018-10-25,20:00:00,28.18926,V ugm-3,44.40433,V ugm-3
2018-10-25,21:00:00,43.60605,V ugm-3,64.46111,V ugm-3
2018-10-25,22:00:00,36.07228,V ugm-3,65.75832,V ugm-3
2018-10-25,23:00:00,43.55615,V ugm-3,61.31788,V ugm-3
2018-10-25,24:00:00,46.74927,V ugm-3,62.76477,V ugm-3
2018-10-26,01:00:00,50.42469,V ugm-3,61.33451,V ugm-3
2018-10-26,02:00:00,52.35386,V ugm-3,58.67358,V ugm-3
2018-10-26,03:00:00,50.74067,V ugm-3,60.46971,V ugm-3
2018-10-26,04:00:00,44.6039,V ugm-3,59.67143,V ugm-3
2018-10-26,05:00:00,31.08303,V ugm-3,55.08132,V ugm-3
2018-10-26,06:00:00,39.81421,V ugm-3,59.07272,V ugm-3
2018-10-26,07:00:00,26.94195,V ugm-3,56.27874,V ugm-3
2018-10-26,08:00:00,18.31055,V ugm-3,46.69938,V ugm-3
2018-10-26,09:00:00,23.39958,V ugm-3,51.93809,V ugm-3
2018-10-26,10:00:00,42.50841,V ugm-3,61.51745,V ugm-3
2018-10-26,11:00:00,48.84476,V ugm-3,65.65853,V ugm-3
2018-10-26,12:00:00,42.45852,V ugm-3,66.35702,V ugm-3
2018-10-26,13:00:00,47.69723,V ugm-3,67.35488,V ugm-3
2018-10-26,14:00:00,40.5626,V ugm-3,63.91229,V ugm-3
2018-10-26,15:00:00,43.65594,V ugm-3,59.32218,V ugm-3
2018-10-26,16:00:00,40.36303,V ugm-3,59.57165,V ugm-3
2018-10-26,17:00:00,31.43228,V ugm-3,45.10282,V ugm-3
2018-10-26,18:00:00,21.10453,V ugm-3,40.51271,V ugm-3
2018-10-26,19:00:00,20.45593,V ugm-3,40.21336,V ugm-3
2018-10-26,20:00:00,20.55571,V ugm-3,32.5798,V ugm-3
2018-10-26,21:00:00,23.54926,V ugm-3,31.18281,V ugm-3
2018-10-26,22:00:00,26.69249,V ugm-3,35.82282,V ugm-3
2018-10-26,23:00:00,25.79442,V ugm-3,35.52346,V ugm-3
2018-10-26,24:00:00,33.12862,V ugm-3,34.07658,V ugm-3
2018-10-27,01:00:00,33.26167,V ugm-3,47.49766,V ugm-3
2018-10-27,02:00:00,38.25092,V ugm-3,46.5996,V ugm-3
2018-10-27,03:00:00,38.21766,V ugm-3,46.84906,V ugm-3
2018-10-27,04:00:00,37.02024,V ugm-3,46.20046,V ugm-3
2018-10-27,05:00:00,30.98324,V ugm-3,42.70798,V ugm-3
2018-10-27,06:00:00,24.24776,V ugm-3,43.50626,V ugm-3
2018-10-27,07:00:00,27.19141,V ugm-3,37.86841,V ugm-3
2018-10-27,08:00:00,23.54926,V ugm-3,35.32389,V ugm-3
2018-10-27,09:00:00,33.97679,V ugm-3,42.05938,V ugm-3
2018-10-27,10:00:00,36.97034,V ugm-3,42.15916,V ugm-3
2018-10-27,11:00:00,29.33679,V ugm-3,39.71443,V ugm-3
2018-10-27,12:00:00,32.52991,V ugm-3,41.46067,V ugm-3
2018-10-27,13:00:00,25.99399,V ugm-3,39.31529,V ugm-3
2018-10-27,14:00:00,25.64475,V ugm-3,42.75787,V ugm-3
2018-10-27,15:00:00,46.05078,V ugm-3,51.04003,V ugm-3
2018-10-27,16:00:00,39.16561,V ugm-3,50.39143,V ugm-3
2018-10-27,17:00:00,43.15701,V ugm-3,55.08132,V ugm-3
2018-10-27,18:00:00,45.2525,V ugm-3,50.99014,V ugm-3
2018-10-27,19:00:00,42.25895,V ugm-3,47.29809,V ugm-3
2018-10-27,20:00:00,42.40863,V ugm-3,51.48906,V ugm-3
2018-10-27,21:00:00,27.14152,V ugm-3,45.00304,V ugm-3
2018-10-27,22:00:00,20.95485,V ugm-3,30.03529,V ugm-3
2018-10-27,23:00:00,22.20216,V ugm-3,28.88776,V ugm-3
2018-10-27,24:00:00,25.44518,V ugm-3,26.74238,V ugm-3
2018-10-28,01:00:00,26.67586,V ugm-3,19.42481,V ugm-3
2018-10-28,02:00:00,26.8089,V ugm-3,27.64045,V ugm-3
2018-10-28,03:00:00,30.73378,V ugm-3,42.05938,V ugm-3
2018-10-28,04:00:00,52.43702,V ugm-3,57.82541,V ugm-3
2018-10-28,05:00:00,54.48261,V ugm-3,61.06842,V ugm-3
2018-10-28,06:00:00,51.68863,V ugm-3,55.8796,V ugm-3
2018-10-28,07:00:00,47.99659,V ugm-3,56.17896,V ugm-3
2018-10-28,08:00:00,48.04648,V ugm-3,48.94454,V ugm-3
2018-10-28,09:00:00,49.2439,V ugm-3,56.42842,V ugm-3
2018-10-28,10:00:00,50.5411,V ugm-3,58.37423,V ugm-3
2018-10-28,11:00:00,59.17251,V ugm-3,61.8667,V ugm-3
2018-10-28,12:00:00,60.22025,V ugm-3,61.8667,V ugm-3
2018-10-28,13:00:00,57.57595,V ugm-3,63.16391,V ugm-3
2018-10-28,14:00:00,59.02283,V ugm-3,65.45896,V ugm-3
2018-10-28,15:00:00,57.07702,V ugm-3,67.05552,V ugm-3
2018-10-28,16:00:00,50.5411,V ugm-3,61.66713,V ugm-3
2018-10-28,17:00:00,35.72303,V ugm-3,42.35873,V ugm-3
2018-10-28,18:00:00,27.69034,V ugm-3,36.07228,V ugm-3
2018-10-28,19:00:00,31.33249,V ugm-3,40.81206,V ugm-3
2018-10-28,20:00:00,28.5884,V ugm-3,41.41078,V ugm-3
2018-10-28,21:00:00,25.69464,V ugm-3,36.52131,V ugm-3
2018-10-28,22:00:00,20.10668,V ugm-3,29.63615,V ugm-3
2018-10-28,23:00:00,19.05894,V ugm-3,30.83357,V ugm-3
2018-10-28,24:00:00,18.01119,V ugm-3,22.95055,V ugm-3
2018-10-29,01:00:00,27.075,V ugm-3,27.27457,V ugm-3
2018-10-29,02:00:00,30.00202,V ugm-3,34.17636,V ugm-3
2018-10-29,03:00:00,26.6426,V ugm-3,36.42153,V ugm-3
2018-10-29,04:00:00,22.05249,V ugm-3,29.43658,V ugm-3
2018-10-29,05:00:00,9.87872,V ugm-3,17.26281,V ugm-3
2018-10-29,06:00:00,2.6942,V ugm-3,10.07828,V ugm-3
2018-10-29,07:00:00,1.04774,V ugm-3,6.6357,V ugm-3
2018-10-29,08:00:00,2.49463,V ugm-3,3.74194,V ugm-3
2018-10-29,09:00:00,5.18882,V ugm-3,12.57291,V ugm-3
2018-10-29,10:00:00,18.75958,V ugm-3,24.84647,V ugm-3
2018-10-29,11:00:00,28.5884,V ugm-3,32.52991,V ugm-3
2018-10-29,12:00:00,32.72948,V ugm-3,45.05293,V ugm-3
2018-10-29,13:00:00,39.36518,V ugm-3,46.35013,V ugm-3
2018-10-29,14:00:00,39.16561,V ugm-3,51.78842,V ugm-3
2018-10-29,15:00:00,42.05938,V ugm-3,53.68433,V ugm-3
2018-10-29,16:00:00,32.92905,V ugm-3,50.79057,V ugm-3
2018-10-29,17:00:00,20.15657,V ugm-3,32.13077,V ugm-3
2018-10-29,18:00:00,2.99355,V ugm-3,10.72689,V ugm-3
2018-10-29,19:00:00,2.04559,V ugm-3,4.19097,V ugm-3
2018-10-29,20:00:00,0.99785,V ugm-3,2.74409,V ugm-3
2018-10-29,21:00:00,0.99785,V ugm-3,2.6443,V ugm-3
2018-10-29,22:00:00,1.54667,V ugm-3,3.64215,V ugm-3
2018-10-29,23:00:00,2.14538,V ugm-3,5.88732,V ugm-3
2018-10-29,24:00:00,8.03269,V ugm-3,18.11098,V ugm-3
2018-10-30,01:00:00,23.48274,V ugm-3,26.54281,V ugm-3
2018-10-30,02:00:00,31.33249,V ugm-3,35.67314,V ugm-3
2018-10-30,03:00:00,23.64905,V ugm-3,30.83357,V ugm-3
2018-10-30,04:00:00,24.44733,V ugm-3,26.79227,V ugm-3
2018-10-30,05:00:00,18.26066,V ugm-3,22.10238,V ugm-3
2018-10-30,06:00:00,9.62925,V ugm-3,13.02194,V ugm-3
2018-10-30,07:00:00,9.13033,V ugm-3,11.72474,V ugm-3
2018-10-30,08:00:00,8.03269,V ugm-3,11.37549,V ugm-3
2018-10-30,09:00:00,8.78108,V ugm-3,12.92216,V ugm-3
2018-10-30,10:00:00,No data,V ugm-3,17.36259,V ugm-3
2018-10-30,11:00:00,No data,V ugm-3,24.39743,V ugm-3
2018-10-30,12:00:00,19.65764,V ugm-3,28.38883,V ugm-3
2018-10-30,13:00:00,20.25636,V ugm-3,30.46769,V ugm-3
2018-10-30,14:00:00,16.91356,V ugm-3,No data,V ugm-3
2018-10-30,15:00:00,12.6727,V ugm-3,No data,V ugm-3
2018-10-30,16:00:00,14.06969,V ugm-3,23.84862,V ugm-3
2018-10-30,17:00:00,10.97635,V ugm-3,26.34324,V ugm-3
2018-10-30,18:00:00,3.09334,V ugm-3,14.6684,V ugm-3
2018-10-30,19:00:00,1.09763,V ugm-3,1.29721,V ugm-3
2018-10-30,20:00:00,3.9914,V ugm-3,3.54237,V ugm-3
2018-10-30,21:00:00,5.28861,V ugm-3,8.58151,V ugm-3
2018-10-30,22:00:00,4.34065,V ugm-3,8.43183,V ugm-3
2018-10-30,23:00:00,3.14323,V ugm-3,14.51872,V ugm-3
2018-10-30,24:00:00,7.3342,V ugm-3,19.50797,V ugm-3
2018-10-31,01:00:00,10.11155,V ugm-3,22.48489,V ugm-3
2018-10-31,02:00:00,15.36689,V ugm-3,30.78367,V ugm-3
2018-10-31,03:00:00,18.46023,V ugm-3,29.18711,V ugm-3
2018-10-31,04:00:00,18.56001,V ugm-3,26.34324,V ugm-3
2018-10-31,05:00:00,5.48818,V ugm-3,26.89206,V ugm-3
2018-10-31,06:00:00,1.29721,V ugm-3,18.36044,V ugm-3
2018-10-31,07:00:00,1.59656,V ugm-3,9.9785,V ugm-3
2018-10-31,08:00:00,1.94581,V ugm-3,5.58796,V ugm-3
2018-10-31,09:00:00,5.9871,V ugm-3,11.9742,V ugm-3
2018-10-31,10:00:00,14.86797,V ugm-3,28.28905,V ugm-3
2018-10-31,11:00:00,16.56431,V ugm-3,42.90755,V ugm-3
2018-10-31,12:00:00,20.25636,V ugm-3,44.15486,V ugm-3
