The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Townhead",
Latitude,,55.865782,,
Longitude,,-4.243631,,
Site Type,,Urban Background,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Ozone",Status
2018-09-14,03:00:00,44.45422,V ugm-3
2018-09-14,04:00:00,43.55615,V ugm-3
2018-09-14,05:00:00,42.30884,V ugm-3
2018-09-14,06:00:00,38.76647,V ugm-3
2018-09-14,07:00:00,27.9398,V ugm-3
2018-09-14,08:00:00,22.75098,V ugm-3
2018-09-14,09:00:00,20.65549,V ugm-3
2018-09-14,10:00:00,25.2955,V ugm-3
2018-09-14,11:00:00,30.33464,V ugm-3
2018-09-14,12:00:00,33.17851,V ugm-3
2018-09-14,13:00:00,23.34969,V ugm-3
2018-09-14,14:00:00,29.73593,V ugm-3
2018-09-14,15:00:00,32.87916,V ugm-3
2018-09-14,16:00:00,24.69679,V ugm-3
2018-09-14,17:00:00,24.34754,V ugm-3
2018-09-14,18:00:00,33.97679,V ugm-3
2018-09-14,19:00:00,40.01379,V ugm-3
2018-09-14,20:00:00,35.82282,V ugm-3
2018-09-14,21:00:00,20.40603,V ugm-3
2018-09-14,22:00:00,12.12388,V ugm-3
2018-09-14,23:00:00,7.03484,V ugm-3
2018-09-14,24:00:00,9.42968,V ugm-3
2018-09-15,01:00:00,8.64803,V ugm-3
2018-09-15,02:00:00,34.85823,V ugm-3
2018-09-15,03:00:00,27.09163,V ugm-3
2018-09-15,04:00:00,10.87657,V ugm-3
2018-09-15,05:00:00,27.98969,V ugm-3
2018-09-15,06:00:00,21.75313,V ugm-3
2018-09-15,07:00:00,8.03269,V ugm-3
2018-09-15,08:00:00,8.03269,V ugm-3
2018-09-15,09:00:00,9.52947,V ugm-3
2018-09-15,10:00:00,22.50152,V ugm-3
2018-09-15,11:00:00,36.87056,V ugm-3
2018-09-15,12:00:00,35.62324,V ugm-3
2018-09-15,13:00:00,31.23271,V ugm-3
2018-09-15,14:00:00,35.07443,V ugm-3
2018-09-15,15:00:00,38.51701,V ugm-3
2018-09-15,16:00:00,38.5669,V ugm-3
2018-09-15,17:00:00,34.37593,V ugm-3
2018-09-15,18:00:00,32.52991,V ugm-3
2018-09-15,19:00:00,39.81421,V ugm-3
2018-09-15,20:00:00,41.56045,V ugm-3
2018-09-15,21:00:00,43.65594,V ugm-3
2018-09-15,22:00:00,46.00089,V ugm-3
2018-09-15,23:00:00,46.64949,V ugm-3
2018-09-15,24:00:00,49.99229,V ugm-3
2018-09-16,01:00:00,51.42254,V ugm-3
2018-09-16,02:00:00,58.20792,V ugm-3
2018-09-16,03:00:00,64.16176,V ugm-3
2018-09-16,04:00:00,64.01208,V ugm-3
2018-09-16,05:00:00,60.22025,V ugm-3
2018-09-16,06:00:00,57.52605,V ugm-3
2018-09-16,07:00:00,57.97509,V ugm-3
2018-09-16,08:00:00,57.07702,V ugm-3
2018-09-16,09:00:00,57.32648,V ugm-3
2018-09-16,10:00:00,54.98154,V ugm-3
2018-09-16,11:00:00,48.39573,V ugm-3
2018-09-16,12:00:00,47.84691,V ugm-3
2018-09-16,13:00:00,52.83616,V ugm-3
2018-09-16,14:00:00,50.39143,V ugm-3
2018-09-16,15:00:00,51.63874,V ugm-3
2018-09-16,16:00:00,47.34798,V ugm-3
2018-09-16,17:00:00,42.35873,V ugm-3
2018-09-16,18:00:00,33.72733,V ugm-3
2018-09-16,19:00:00,39.21551,V ugm-3
2018-09-16,20:00:00,36.37163,V ugm-3
2018-09-16,21:00:00,33.9269,V ugm-3
2018-09-16,22:00:00,32.72948,V ugm-3
2018-09-16,23:00:00,34.27615,V ugm-3
2018-09-16,24:00:00,33.57765,V ugm-3
2018-09-17,01:00:00,43.57278,V ugm-3
2018-09-17,02:00:00,41.57708,V ugm-3
2018-09-17,03:00:00,40.31314,V ugm-3
2018-09-17,04:00:00,37.51916,V ugm-3
2018-09-17,05:00:00,34.62539,V ugm-3
2018-09-17,06:00:00,30.78367,V ugm-3
2018-09-17,07:00:00,16.6641,V ugm-3
2018-09-17,08:00:00,11.82452,V ugm-3
2018-09-17,09:00:00,5.63785,V ugm-3
2018-09-17,10:00:00,8.43183,V ugm-3
2018-09-17,11:00:00,15.01764,V ugm-3
2018-09-17,12:00:00,24.69679,V ugm-3
2018-09-17,13:00:00,45.05293,V ugm-3
2018-09-17,14:00:00,51.04003,V ugm-3
2018-09-17,15:00:00,37.21981,V ugm-3
2018-09-17,16:00:00,33.87701,V ugm-3
2018-09-17,17:00:00,38.46712,V ugm-3
2018-09-17,18:00:00,40.21336,V ugm-3
2018-09-17,19:00:00,35.22411,V ugm-3
2018-09-17,20:00:00,40.26325,V ugm-3
2018-09-17,21:00:00,45.40218,V ugm-3
2018-09-17,22:00:00,52.93594,V ugm-3
2018-09-17,23:00:00,61.56735,V ugm-3
2018-09-17,24:00:00,63.66283,V ugm-3
2018-09-18,01:00:00,61.0019,V ugm-3
2018-09-18,02:00:00,62.9976,V ugm-3
2018-09-18,03:00:00,61.01853,V ugm-3
2018-09-18,04:00:00,53.78412,V ugm-3
2018-09-18,05:00:00,45.20261,V ugm-3
2018-09-18,06:00:00,24.34754,V ugm-3
2018-09-18,07:00:00,21.45378,V ugm-3
2018-09-18,08:00:00,12.07399,V ugm-3
2018-09-18,09:00:00,21.40388,V ugm-3
2018-09-18,10:00:00,22.80087,V ugm-3
2018-09-18,11:00:00,13.82022,V ugm-3
2018-09-18,12:00:00,34.67529,V ugm-3
2018-09-18,13:00:00,39.06583,V ugm-3
2018-09-18,14:00:00,39.2654,V ugm-3
2018-09-18,15:00:00,50.5411,V ugm-3
2018-09-18,16:00:00,48.44562,V ugm-3
2018-09-18,17:00:00,46.89895,V ugm-3
2018-09-18,18:00:00,46.20046,V ugm-3
2018-09-18,19:00:00,47.74712,V ugm-3
2018-09-18,20:00:00,53.58455,V ugm-3
2018-09-18,21:00:00,55.08132,V ugm-3
2018-09-18,22:00:00,53.33508,V ugm-3
2018-09-18,23:00:00,49.64304,V ugm-3
2018-09-18,24:00:00,51.33938,V ugm-3
2018-09-19,01:00:00,55.74655,V ugm-3
2018-09-19,02:00:00,65.25939,V ugm-3
2018-09-19,03:00:00,64.46111,V ugm-3
2018-09-19,04:00:00,61.96649,V ugm-3
2018-09-19,05:00:00,55.231,V ugm-3
2018-09-19,06:00:00,48.09637,V ugm-3
2018-09-19,07:00:00,39.2654,V ugm-3
2018-09-19,08:00:00,36.97034,V ugm-3
2018-09-19,09:00:00,32.72948,V ugm-3
2018-09-19,10:00:00,55.82971,V ugm-3
2018-09-19,11:00:00,61.41767,V ugm-3
2018-09-19,12:00:00,61.81681,V ugm-3
2018-09-19,13:00:00,62.66498,V ugm-3
2018-09-19,14:00:00,56.47831,V ugm-3
2018-09-19,15:00:00,56.62799,V ugm-3
2018-09-19,16:00:00,55.33078,V ugm-3
2018-09-19,17:00:00,52.38713,V ugm-3
2018-09-19,18:00:00,50.24175,V ugm-3
2018-09-19,19:00:00,53.98369,V ugm-3
2018-09-19,20:00:00,53.78412,V ugm-3
2018-09-19,21:00:00,50.09207,V ugm-3
2018-09-19,22:00:00,54.08347,V ugm-3
2018-09-19,23:00:00,54.63229,V ugm-3
2018-09-19,24:00:00,57.42627,V ugm-3
2018-09-20,01:00:00,61.53408,V ugm-3
2018-09-20,02:00:00,57.80878,V ugm-3
2018-09-20,03:00:00,60.07057,V ugm-3
2018-09-20,04:00:00,63.66283,V ugm-3
2018-09-20,05:00:00,65.35917,V ugm-3
2018-09-20,06:00:00,60.17036,V ugm-3
2018-09-20,07:00:00,54.73207,V ugm-3
2018-09-20,08:00:00,49.54325,V ugm-3
2018-09-20,09:00:00,53.33508,V ugm-3
2018-09-20,10:00:00,54.88175,V ugm-3
2018-09-20,11:00:00,59.12261,V ugm-3
2018-09-20,12:00:00,58.07487,V ugm-3
2018-09-20,13:00:00,56.07917,V ugm-3
2018-09-20,14:00:00,53.28519,V ugm-3
2018-09-20,15:00:00,50.34153,V ugm-3
2018-09-20,16:00:00,45.20261,V ugm-3
2018-09-20,17:00:00,46.00089,V ugm-3
2018-09-20,18:00:00,53.33508,V ugm-3
2018-09-20,19:00:00,41.85981,V ugm-3
2018-09-20,20:00:00,9.77893,V ugm-3
2018-09-20,21:00:00,14.01979,V ugm-3
2018-09-20,22:00:00,45.00304,V ugm-3
2018-09-20,23:00:00,43.55615,V ugm-3
2018-09-20,24:00:00,47.29809,V ugm-3
2018-09-21,01:00:00,45.23587,V ugm-3
2018-09-21,02:00:00,47.63071,V ugm-3
2018-09-21,03:00:00,45.35228,V ugm-3
2018-09-21,04:00:00,44.20476,V ugm-3
2018-09-21,05:00:00,41.06153,V ugm-3
2018-09-21,06:00:00,46.89895,V ugm-3
2018-09-21,07:00:00,21.70324,V ugm-3
2018-09-21,08:00:00,14.71829,V ugm-3
2018-09-21,09:00:00,36.47142,V ugm-3
2018-09-21,10:00:00,42.70798,V ugm-3
2018-09-21,11:00:00,48.89465,V ugm-3
2018-09-21,12:00:00,49.39358,V ugm-3
2018-09-21,13:00:00,53.53465,V ugm-3
2018-09-21,14:00:00,50.24175,V ugm-3
2018-09-21,15:00:00,50.5411,V ugm-3
2018-09-21,16:00:00,51.68863,V ugm-3
2018-09-21,17:00:00,51.48906,V ugm-3
2018-09-21,18:00:00,50.14196,V ugm-3
2018-09-21,19:00:00,31.78152,V ugm-3
2018-09-21,20:00:00,30.43443,V ugm-3
2018-09-21,21:00:00,40.01379,V ugm-3
2018-09-21,22:00:00,48.24605,V ugm-3
2018-09-21,23:00:00,49.79272,V ugm-3
2018-09-21,24:00:00,58.62369,V ugm-3
2018-09-22,01:00:00,57.74225,V ugm-3
2018-09-22,02:00:00,53.48476,V ugm-3
2018-09-22,03:00:00,48.19616,V ugm-3
2018-09-22,04:00:00,55.72992,V ugm-3
2018-09-22,05:00:00,54.78197,V ugm-3
2018-09-22,06:00:00,47.79702,V ugm-3
2018-09-22,07:00:00,44.90325,V ugm-3
2018-09-22,08:00:00,41.61035,V ugm-3
2018-09-22,09:00:00,41.11142,V ugm-3
2018-09-22,10:00:00,48.19616,V ugm-3
2018-09-22,11:00:00,55.03143,V ugm-3
2018-09-22,12:00:00,57.52605,V ugm-3
2018-09-22,13:00:00,56.72777,V ugm-3
2018-09-22,14:00:00,55.97939,V ugm-3
2018-09-22,15:00:00,59.07272,V ugm-3
2018-09-22,16:00:00,59.57165,V ugm-3
2018-09-22,17:00:00,58.42412,V ugm-3
2018-09-22,18:00:00,60.86885,V ugm-3
2018-09-22,19:00:00,51.58885,V ugm-3
2018-09-22,20:00:00,41.76002,V ugm-3
2018-09-22,21:00:00,32.52991,V ugm-3
2018-09-22,22:00:00,23.20001,V ugm-3
2018-09-22,23:00:00,9.08044,V ugm-3
2018-09-22,24:00:00,5.28861,V ugm-3
2018-09-23,01:00:00,16.63083,V ugm-3
2018-09-23,02:00:00,10.51069,V ugm-3
2018-09-23,03:00:00,13.87012,V ugm-3
2018-09-23,04:00:00,7.13463,V ugm-3
2018-09-23,05:00:00,5.78753,V ugm-3
2018-09-23,06:00:00,8.48173,V ugm-3
2018-09-23,07:00:00,1.24731,V ugm-3
2018-09-23,08:00:00,3.84172,V ugm-3
2018-09-23,09:00:00,17.3127,V ugm-3
2018-09-23,10:00:00,28.78797,V ugm-3
2018-09-23,11:00:00,42.05938,V ugm-3
2018-09-23,12:00:00,50.5411,V ugm-3
2018-09-23,13:00:00,51.63874,V ugm-3
2018-09-23,14:00:00,53.08562,V ugm-3
2018-09-23,15:00:00,56.22885,V ugm-3
2018-09-23,16:00:00,55.8796,V ugm-3
2018-09-23,17:00:00,56.22885,V ugm-3
2018-09-23,18:00:00,56.32863,V ugm-3
2018-09-23,19:00:00,51.04003,V ugm-3
2018-09-23,20:00:00,45.9011,V ugm-3
2018-09-23,21:00:00,40.76217,V ugm-3
2018-09-23,22:00:00,55.58025,V ugm-3
2018-09-23,23:00:00,53.33508,V ugm-3
2018-09-23,24:00:00,49.04433,V ugm-3
2018-09-24,01:00:00,54.81523,V ugm-3
2018-09-24,02:00:00,48.16289,V ugm-3
2018-09-24,03:00:00,53.48476,V ugm-3
2018-09-24,04:00:00,50.99014,V ugm-3
2018-09-24,05:00:00,52.33723,V ugm-3
2018-09-24,06:00:00,53.03573,V ugm-3
2018-09-24,07:00:00,37.66884,V ugm-3
2018-09-24,08:00:00,27.19141,V ugm-3
2018-09-24,09:00:00,39.21551,V ugm-3
2018-09-24,10:00:00,54.28304,V ugm-3
2018-09-24,11:00:00,55.33078,V ugm-3
2018-09-24,12:00:00,58.82326,V ugm-3
2018-09-24,13:00:00,57.42627,V ugm-3
2018-09-24,14:00:00,55.97939,V ugm-3
2018-09-24,15:00:00,56.82756,V ugm-3
2018-09-24,16:00:00,46.49981,V ugm-3
2018-09-24,17:00:00,48.19616,V ugm-3
2018-09-24,18:00:00,40.6125,V ugm-3
2018-09-24,19:00:00,33.87701,V ugm-3
2018-09-24,20:00:00,23.69894,V ugm-3
2018-09-24,21:00:00,30.33464,V ugm-3
2018-09-24,22:00:00,35.17421,V ugm-3
2018-09-24,23:00:00,34.62539,V ugm-3
2018-09-24,24:00:00,32.67959,V ugm-3
2018-09-25,01:00:00,34.05995,V ugm-3
2018-09-25,02:00:00,43.17364,V ugm-3
2018-09-25,03:00:00,48.44562,V ugm-3
2018-09-25,04:00:00,40.21336,V ugm-3
2018-09-25,05:00:00,35.72303,V ugm-3
2018-09-25,06:00:00,33.02884,V ugm-3
2018-09-25,07:00:00,18.80947,V ugm-3
2018-09-25,08:00:00,24.19786,V ugm-3
2018-09-25,09:00:00,35.274,V ugm-3
2018-09-25,10:00:00,44.6039,V ugm-3
2018-09-25,11:00:00,55.92949,V ugm-3
2018-09-25,12:00:00,60.41982,V ugm-3
2018-09-25,13:00:00,60.5196,V ugm-3
2018-09-25,14:00:00,59.77122,V ugm-3
2018-09-25,15:00:00,55.77982,V ugm-3
2018-09-25,16:00:00,50.79057,V ugm-3
2018-09-25,17:00:00,45.75142,V ugm-3
2018-09-25,18:00:00,49.34368,V ugm-3
2018-09-25,19:00:00,51.43917,V ugm-3
2018-09-25,20:00:00,54.18326,V ugm-3
2018-09-25,21:00:00,53.8839,V ugm-3
2018-09-25,22:00:00,53.03573,V ugm-3
2018-09-25,23:00:00,53.58455,V ugm-3
2018-09-25,24:00:00,53.53465,V ugm-3
2018-09-26,01:00:00,53.41824,V ugm-3
2018-09-26,02:00:00,52.02125,V ugm-3
2018-09-26,03:00:00,50.94024,V ugm-3
2018-09-26,04:00:00,49.04433,V ugm-3
2018-09-26,05:00:00,45.35228,V ugm-3
2018-09-26,06:00:00,41.51056,V ugm-3
2018-09-26,07:00:00,34.72518,V ugm-3
2018-09-26,08:00:00,27.34109,V ugm-3
2018-09-26,09:00:00,17.9613,V ugm-3
2018-09-26,10:00:00,17.71184,V ugm-3
2018-09-26,11:00:00,20.00689,V ugm-3
2018-09-26,12:00:00,19.15872,V ugm-3
2018-09-26,13:00:00,21.70324,V ugm-3
2018-09-26,14:00:00,21.3041,V ugm-3
2018-09-26,15:00:00,21.55356,V ugm-3
2018-09-26,16:00:00,22.40173,V ugm-3
2018-09-26,17:00:00,17.81162,V ugm-3
2018-09-26,18:00:00,13.62065,V ugm-3
2018-09-26,19:00:00,14.6684,V ugm-3
2018-09-26,20:00:00,21.45378,V ugm-3
2018-09-26,21:00:00,23.54926,V ugm-3
2018-09-26,22:00:00,21.3041,V ugm-3
2018-09-26,23:00:00,20.55571,V ugm-3
2018-09-26,24:00:00,25.79442,V ugm-3
2018-09-27,01:00:00,30.86683,V ugm-3
2018-09-27,02:00:00,36.05565,V ugm-3
2018-09-27,03:00:00,43.65594,V ugm-3
2018-09-27,04:00:00,42.65809,V ugm-3
2018-09-27,05:00:00,39.01594,V ugm-3
2018-09-27,06:00:00,34.22626,V ugm-3
2018-09-27,07:00:00,30.88346,V ugm-3
2018-09-27,08:00:00,40.01379,V ugm-3
2018-09-27,09:00:00,37.9183,V ugm-3
2018-09-27,10:00:00,41.51056,V ugm-3
2018-09-27,11:00:00,48.24605,V ugm-3
2018-09-27,12:00:00,50.09207,V ugm-3
2018-09-27,13:00:00,50.44132,V ugm-3
2018-09-27,14:00:00,47.34798,V ugm-3
2018-09-27,15:00:00,44.75357,V ugm-3
2018-09-27,16:00:00,42.45852,V ugm-3
2018-09-27,17:00:00,40.81206,V ugm-3
2018-09-27,18:00:00,37.76862,V ugm-3
2018-09-27,19:00:00,33.87701,V ugm-3
2018-09-27,20:00:00,28.08948,V ugm-3
2018-09-27,21:00:00,26.34324,V ugm-3
2018-09-27,22:00:00,21.40388,V ugm-3
2018-09-27,23:00:00,21.25421,V ugm-3
2018-09-27,24:00:00,21.40388,V ugm-3
2018-09-28,01:00:00,10.44416,V ugm-3
2018-09-28,02:00:00,6.98495,V ugm-3
2018-09-28,03:00:00,1.89592,V ugm-3
2018-09-28,04:00:00,11.07614,V ugm-3
2018-09-28,05:00:00,1.3471,V ugm-3
2018-09-28,06:00:00,1.24731,V ugm-3
2018-09-28,07:00:00,1.64645,V ugm-3
2018-09-28,08:00:00,1.94581,V ugm-3
2018-09-28,09:00:00,2.99355,V ugm-3
2018-09-28,10:00:00,12.02409,V ugm-3
2018-09-28,11:00:00,29.38668,V ugm-3
2018-09-28,12:00:00,40.71228,V ugm-3
2018-09-28,13:00:00,43.20691,V ugm-3
2018-09-28,14:00:00,46.15056,V ugm-3
2018-09-28,15:00:00,44.20476,V ugm-3
2018-09-28,16:00:00,41.76002,V ugm-3
2018-09-28,17:00:00,40.5626,V ugm-3
2018-09-28,18:00:00,37.81852,V ugm-3
2018-09-28,19:00:00,33.87701,V ugm-3
2018-09-28,20:00:00,34.62539,V ugm-3
2018-09-28,21:00:00,38.31744,V ugm-3
2018-09-28,22:00:00,27.79012,V ugm-3
2018-09-28,23:00:00,24.19786,V ugm-3
2018-09-28,24:00:00,33.42798,V ugm-3
2018-09-29,01:00:00,44.17149,V ugm-3
2018-09-29,02:00:00,54.34956,V ugm-3
2018-09-29,03:00:00,54.98154,V ugm-3
2018-09-29,04:00:00,55.72992,V ugm-3
2018-09-29,05:00:00,55.33078,V ugm-3
2018-09-29,06:00:00,53.33508,V ugm-3
2018-09-29,07:00:00,53.38498,V ugm-3
2018-09-29,08:00:00,47.09852,V ugm-3
2018-09-29,09:00:00,47.79702,V ugm-3
2018-09-29,10:00:00,47.2482,V ugm-3
2018-09-29,11:00:00,47.64734,V ugm-3
2018-09-29,12:00:00,46.64949,V ugm-3
2018-09-29,13:00:00,49.19401,V ugm-3
2018-09-29,14:00:00,51.33938,V ugm-3
2018-09-29,15:00:00,49.04433,V ugm-3
2018-09-29,16:00:00,48.19616,V ugm-3
2018-09-29,17:00:00,44.00519,V ugm-3
2018-09-29,18:00:00,43.60605,V ugm-3
2018-09-29,19:00:00,44.80347,V ugm-3
2018-09-29,20:00:00,54.78197,V ugm-3
2018-09-29,21:00:00,55.28089,V ugm-3
2018-09-29,22:00:00,55.43057,V ugm-3
2018-09-29,23:00:00,39.21551,V ugm-3
2018-09-29,24:00:00,47.59745,V ugm-3
2018-09-30,01:00:00,49.16074,V ugm-3
2018-09-30,02:00:00,62.7315,V ugm-3
2018-09-30,03:00:00,59.37208,V ugm-3
2018-09-30,04:00:00,57.32648,V ugm-3
2018-09-30,05:00:00,53.08562,V ugm-3
2018-09-30,06:00:00,52.28734,V ugm-3
2018-09-30,07:00:00,40.96174,V ugm-3
2018-09-30,08:00:00,36.37163,V ugm-3
2018-09-30,09:00:00,46.94884,V ugm-3
2018-09-30,10:00:00,50.09207,V ugm-3
2018-09-30,11:00:00,57.77552,V ugm-3
2018-09-30,12:00:00,64.61079,V ugm-3
2018-09-30,13:00:00,63.71272,V ugm-3
2018-09-30,14:00:00,59.67143,V ugm-3
2018-09-30,15:00:00,55.53035,V ugm-3
2018-09-30,16:00:00,52.43702,V ugm-3
2018-09-30,17:00:00,53.18541,V ugm-3
2018-09-30,18:00:00,48.04648,V ugm-3
2018-09-30,19:00:00,40.91185,V ugm-3
2018-09-30,20:00:00,36.62109,V ugm-3
2018-09-30,21:00:00,34.27615,V ugm-3
2018-09-30,22:00:00,24.54711,V ugm-3
2018-09-30,23:00:00,16.36474,V ugm-3
2018-09-30,24:00:00,27.2912,V ugm-3
2018-10-01,01:00:00,25.41191,V ugm-3
2018-10-01,02:00:00,10.31112,V ugm-3
2018-10-01,03:00:00,27.49077,V ugm-3
2018-10-01,04:00:00,31.48217,V ugm-3
2018-10-01,05:00:00,17.41248,V ugm-3
2018-10-01,06:00:00,1.39699,V ugm-3
2018-10-01,07:00:00,1.94581,V ugm-3
2018-10-01,08:00:00,3.49248,V ugm-3
2018-10-01,09:00:00,5.83742,V ugm-3
2018-10-01,10:00:00,15.26711,V ugm-3
2018-10-01,11:00:00,28.38883,V ugm-3
2018-10-01,12:00:00,32.48002,V ugm-3
2018-10-01,13:00:00,32.82927,V ugm-3
2018-10-01,14:00:00,38.16776,V ugm-3
2018-10-01,15:00:00,34.72518,V ugm-3
2018-10-01,16:00:00,37.02024,V ugm-3
2018-10-01,17:00:00,37.81852,V ugm-3
2018-10-01,18:00:00,46.00089,V ugm-3
2018-10-01,19:00:00,47.99659,V ugm-3
2018-10-01,20:00:00,52.43702,V ugm-3
2018-10-01,21:00:00,51.18971,V ugm-3
2018-10-01,22:00:00,50.69078,V ugm-3
2018-10-01,23:00:00,40.96174,V ugm-3
2018-10-01,24:00:00,45.35228,V ugm-3
2018-10-02,01:00:00,45.70153,V ugm-3
2018-10-02,02:00:00,58.00835,V ugm-3
2018-10-02,03:00:00,63.01423,V ugm-3
2018-10-02,04:00:00,68.70197,V ugm-3
2018-10-02,05:00:00,67.50455,V ugm-3
2018-10-02,06:00:00,62.41552,V ugm-3
2018-10-02,07:00:00,58.92304,V ugm-3
2018-10-02,08:00:00,44.05508,V ugm-3
2018-10-02,09:00:00,46.35013,V ugm-3
2018-10-02,10:00:00,48.99444,V ugm-3
2018-10-02,11:00:00,50.04218,V ugm-3
2018-10-02,12:00:00,52.78627,V ugm-3
2018-10-02,13:00:00,53.93379,V ugm-3
2018-10-02,14:00:00,54.5824,V ugm-3
2018-10-02,15:00:00,55.13121,V ugm-3
2018-10-02,16:00:00,51.83831,V ugm-3
2018-10-02,17:00:00,46.94884,V ugm-3
2018-10-02,18:00:00,47.69723,V ugm-3
2018-10-02,19:00:00,46.20046,V ugm-3
2018-10-02,20:00:00,47.8968,V ugm-3
2018-10-02,21:00:00,48.99444,V ugm-3
2018-10-02,22:00:00,43.65594,V ugm-3
2018-10-02,23:00:00,47.2482,V ugm-3
2018-10-02,24:00:00,49.44347,V ugm-3
2018-10-03,01:00:00,48.49551,V ugm-3
2018-10-03,02:00:00,49.49336,V ugm-3
2018-10-03,03:00:00,45.50196,V ugm-3
2018-10-03,04:00:00,45.00304,V ugm-3
2018-10-03,05:00:00,35.17421,V ugm-3
2018-10-03,06:00:00,28.28905,V ugm-3
2018-10-03,07:00:00,31.68174,V ugm-3
2018-10-03,08:00:00,9.62925,V ugm-3
2018-10-03,09:00:00,2.29506,V ugm-3
2018-10-03,10:00:00,16.91356,V ugm-3
2018-10-03,11:00:00,30.43443,V ugm-3
2018-10-03,12:00:00,34.42583,V ugm-3
2018-10-03,13:00:00,43.35658,V ugm-3
2018-10-03,14:00:00,40.66239,V ugm-3
2018-10-03,15:00:00,37.76862,V ugm-3
2018-10-03,16:00:00,36.82067,V ugm-3
2018-10-03,17:00:00,21.60345,V ugm-3
2018-10-03,18:00:00,27.88991,V ugm-3
2018-10-03,19:00:00,32.43012,V ugm-3
2018-10-03,20:00:00,31.78152,V ugm-3
2018-10-03,21:00:00,31.13292,V ugm-3
2018-10-03,22:00:00,35.02454,V ugm-3
2018-10-03,23:00:00,35.97249,V ugm-3
2018-10-03,24:00:00,34.52561,V ugm-3
2018-10-04,01:00:00,36.18869,V ugm-3
2018-10-04,02:00:00,36.25522,V ugm-3
2018-10-04,03:00:00,37.02024,V ugm-3
2018-10-04,04:00:00,39.01594,V ugm-3
2018-10-04,05:00:00,36.37163,V ugm-3
2018-10-04,06:00:00,36.32174,V ugm-3
2018-10-04,07:00:00,30.78367,V ugm-3
2018-10-04,08:00:00,30.88346,V ugm-3
2018-10-04,09:00:00,28.73808,V ugm-3
2018-10-04,10:00:00,No data,V ugm-3
2018-10-04,11:00:00,No data,V ugm-3
2018-10-04,12:00:00,No data,V ugm-3
2018-10-04,13:00:00,28.03959,V ugm-3
2018-10-04,14:00:00,30.634,V ugm-3
2018-10-04,15:00:00,26.09378,V ugm-3
2018-10-04,16:00:00,26.79227,V ugm-3
2018-10-04,17:00:00,47.34798,V ugm-3
2018-10-04,18:00:00,53.2353,V ugm-3
2018-10-04,19:00:00,46.25035,V ugm-3
2018-10-04,20:00:00,45.40218,V ugm-3
2018-10-04,21:00:00,34.42583,V ugm-3
2018-10-04,22:00:00,21.00474,V ugm-3
2018-10-04,23:00:00,24.597,V ugm-3
2018-10-04,24:00:00,33.47787,V ugm-3
2018-10-05,01:00:00,42.9428,V ugm-3
2018-10-05,02:00:00,32.62321,V ugm-3
2018-10-05,03:00:00,35.45277,V ugm-3
2018-10-05,04:00:00,27.56328,V ugm-3
2018-10-05,05:00:00,23.96807,V ugm-3
2018-10-05,06:00:00,2.74634,V ugm-3
2018-10-05,07:00:00,1.0486,V ugm-3
2018-10-05,08:00:00,1.54794,V ugm-3
2018-10-05,09:00:00,5.64249,V ugm-3
2018-10-05,10:00:00,21.67113,V ugm-3
2018-10-05,11:00:00,34.40417,V ugm-3
2018-10-05,12:00:00,49.78368,V ugm-3
2018-10-05,13:00:00,50.48275,V ugm-3
2018-10-05,14:00:00,49.88355,V ugm-3
2018-10-05,15:00:00,46.18847,V ugm-3
2018-10-05,16:00:00,50.43282,V ugm-3
2018-10-05,17:00:00,49.78368,V ugm-3
2018-10-05,18:00:00,39.79699,V ugm-3
2018-10-05,19:00:00,35.00337,V ugm-3
2018-10-05,20:00:00,27.46342,V ugm-3
2018-10-05,21:00:00,17.12719,V ugm-3
2018-10-05,22:00:00,4.09455,V ugm-3
2018-10-05,23:00:00,15.92878,V ugm-3
2018-10-05,24:00:00,19.97339,V ugm-3
2018-10-06,01:00:00,13.72632,V ugm-3
2018-10-06,02:00:00,19.32346,V ugm-3
2018-10-06,03:00:00,14.79244,V ugm-3
2018-10-06,04:00:00,6.99643,V ugm-3
2018-10-06,05:00:00,1.44926,V ugm-3
2018-10-06,06:00:00,2.04895,V ugm-3
2018-10-06,07:00:00,1.44926,V ugm-3
2018-10-06,08:00:00,2.99847,V ugm-3
2018-10-06,09:00:00,3.34829,V ugm-3
2018-10-06,10:00:00,9.99489,V ugm-3
2018-10-06,11:00:00,26.53644,V ugm-3
2018-10-06,12:00:00,42.37835,V ugm-3
2018-10-06,13:00:00,53.52265,V ugm-3
2018-10-06,14:00:00,57.12082,V ugm-3
2018-10-06,15:00:00,57.32071,V ugm-3
2018-10-06,16:00:00,56.67105,V ugm-3
2018-10-06,17:00:00,53.77253,V ugm-3
2018-10-06,18:00:00,45.27687,V ugm-3
2018-10-06,19:00:00,31.98366,V ugm-3
2018-10-06,20:00:00,18.7904,V ugm-3
